,Sentence,CF,SF,CbD,DI,Violation,Distribution
722,The dangerous storm battered the flight. It was carrying essential supplies.,0.49183857496774763,0.4918385749644396,-3.6573006765105935,1.9673542998761178,1.582543282988407,"[[0.07210855 0.53816769 0.04632911 0.34339466]
 [0.26603446 0.34424177 0.16920372 0.22052005]
 [0.0481526  0.36135594 0.07028506 0.52020641]
 [0.1780106  0.23149794 0.25722758 0.33326388]]"
723,The sniper took out the terrorist. He was a precise shooter.,0.7278898254077206,0.7278898253791056,-4.773817738674188,3.788928102442538,1.5801625247287714,"[[0.12838324 0.71240843 0.02343866 0.13576967]
 [0.09400364 0.74678804 0.01889821 0.14031011]
 [0.0576969  0.3134672  0.094125   0.5347109 ]
 [0.0412478  0.32991631 0.07165405 0.55718184]]"
724,The serrated knife punctured the swimming fence firmly. It was a flimsy and weak.,0.829485853172887,0.8294858531735075,-5.594144827254364,4.761636297815593,1.5824759932255503,"[[0.18276508 0.69472765 0.02581425 0.09669302]
 [0.04225178 0.83524095 0.0057551  0.11675217]
 [0.11868303 0.45081952 0.0898963  0.34060115]
 [0.02729291 0.54220965 0.02071397 0.40978348]]"
725,The winning sniper took down the terrorist. He was a top sharpshooter.,0.8568803751038057,0.8568803751049975,-4.219342515909699,3.42752150041999,1.581964247427253,"[[0.12206314 0.85920893 0.00232855 0.01639938]
 [0.72518272 0.25608935 0.01383893 0.004889  ]
 [0.06789832 0.47789437 0.05649338 0.39771394]
 [0.40336089 0.14243179 0.33566075 0.11854656]]"
726,The storm caused the commercial flight. It was carrying cargo.,0.3556000012613314,0.35560000125997304,-4.19400969603425,2.436716032747099,1.5821661587672415,"[[0.23997101 0.13943367 0.39301267 0.22758266]
 [0.25783307 0.1215716  0.42168171 0.19891362]
 [0.20495919 0.11895559 0.42802448 0.24806074]
 [0.21993172 0.10398306 0.45958306 0.21650216]]"
727,The birds gobbled up the falling seeds. They were solving their hunger problem.,0.6357353445089882,0.6357353445092121,-3.7681716425927183,2.5429413780564305,1.5611933175496537,"[[0.5602609  0.24288404 0.12036684 0.07648823]
 [0.13670809 0.66643685 0.0307015  0.16615356]
 [0.37073976 0.18155949 0.30988798 0.13781278]
 [0.07882945 0.47346979 0.08858014 0.35912062]]"
728,The sniper executed the terrorist. He was a ruthless dictator.,0.7085528587028168,0.7085528587933929,-3.1586388654358,2.1396848907970414,1.5846529397545992,"[[0.02350764 0.54330877 0.01947528 0.41370831]
 [0.28556365 0.28125275 0.21661456 0.21656903]
 [0.00106693 0.03082825 0.04191599 0.92618883]
 [0.01621196 0.01568323 0.48596626 0.48213856]]"
729,The storm posed a threat to the flight. It was producing tornadoes.,0.8458722560501125,0.8458722560500368,-5.43070125982045,5.060445186827909,1.5624585629152734,"[[0.08549601 0.01362825 0.8595005  0.04137523]
 [0.02761402 0.07151024 0.53458137 0.36629437]
 [0.13508407 0.00787228 0.80991245 0.0471312 ]
 [0.1115093  0.03144705 0.45068609 0.40635756]]"
730,The sniper took down the terrorist. He was a brutal guy.,0.7071948962787074,0.707194896278687,-5.17050980266,3.988382177620595,1.583049435710263,"[[0.30325663 0.66683805 0.00960124 0.02030408]
 [0.25524188 0.7148528  0.00765791 0.02224742]
 [0.18917961 0.41357891 0.12367826 0.27356322]
 [0.15920747 0.44355105 0.10369232 0.29354917]]"
731,The eager students explored the comedy books. They were enhancing their understanding.,0.6614299030718879,0.6614299070421914,-3.1950542574235317,2.2317511927207017,1.5796882240179082,"[[0.0083286  0.3510332  0.06595852 0.57467968]
 [0.18158257 0.17777923 0.40156491 0.23907329]
 [0.00905277 0.01615691 0.06523435 0.90955597]
 [0.02287224 0.00233745 0.56027524 0.41451507]]"
732,The police pursued the criminals through the park. They were able to work together effectively.,0.13256735363763816,0.1325673543001531,-1.3656154955967135,0.9298215397635552,1.5844846464722215,"[[0.02702437 0.05887167 0.17190828 0.74219568]
 [0.03238485 0.05351119 0.15339922 0.76070475]
 [0.03997103 0.27838039 0.15896162 0.52268696]
 [0.14329343 0.17505799 0.04249064 0.63915794]]"
733,The sailors plummeted off the boats. They were overconfident.,0.6751580736282349,0.675158073637777,-5.703118469571406,4.739139673043254,1.6215883642162807,"[[0.12653408 0.05983563 0.69328173 0.12034856]
 [0.16947817 0.01689154 0.69204961 0.12158069]
 [0.25117581 0.05901315 0.56864    0.12117104]
 [0.24405575 0.06613322 0.61747203 0.07233901]]"
734,The energetic people formed a coalition against the dishonest government. They were using excessive force.,0.5000332824117069,0.5000332823919273,-3.113654815644116,2.0001331296500022,1.5769146412488286,"[[0.01547565 0.10320291 0.14103105 0.7402904 ]
 [0.06580962 0.05286893 0.55290221 0.32841923]
 [0.06102175 0.2851142  0.09548494 0.5583791 ]
 [0.21357445 0.1325615  0.40513738 0.24872666]]"
735,The curious bee flew back out of the flower. It was making pollen.,0.3437730532062655,0.34377305317734475,-2.890125651115087,1.5769582490600542,1.5785703023195468,"[[0.02241248 0.07423028 0.20863439 0.69472284]
 [0.0312497  0.06539306 0.32099481 0.58236242]
 [0.11739975 0.37348257 0.11364712 0.39547056]
 [0.17166415 0.31921817 0.18058036 0.32853731]]"
736,The hungry birds noticed the seeds. They were fueling their bodies.,0.6623919338467571,0.662391933847027,-4.571908843046539,3.2299965269041033,1.582022706475121,"[[0.222178   0.07745486 0.51765494 0.18271221]
 [0.28904827 0.01058459 0.67297652 0.02739062]
 [0.43719009 0.15753564 0.30264284 0.10263142]
 [0.57347249 0.02125325 0.3885523  0.01672196]]"
737,The sailors vaulted off the boats. They were malfunctioning.,0.8538989686637898,0.8538989686418142,-4.172524029114042,3.4155958745672566,1.5825942203916086,"[[0.09897718 0.27981598 0.16354875 0.45765809]
 [0.32838563 0.05040754 0.53930133 0.0819055 ]
 [0.00368593 0.01010206 0.25884    0.72737201]
 [0.01203528 0.00175271 0.85565167 0.13056034]]"
738,The clever bee was determined to find the fruitful flower. It was supplying nectar.,0.591910859243324,0.591910859260977,-5.766395215504508,4.425064182960554,1.5966215425053556,"[[0.15557332 0.05711385 0.5965471  0.19076572]
 [0.18295547 0.02973171 0.62164257 0.16567026]
 [0.16542064 0.07234459 0.58669978 0.17553498]
 [0.18717992 0.05058531 0.61741811 0.14481665]]"
739,The persistent birds pecked at the soft seeds. They were flavorful.,0.7644155282256598,0.7644155284058177,-3.861651927413642,3.0576621136232713,1.5834029659437223,"[[0.0028074  0.01431163 0.16755165 0.81532932]
 [0.01335106 0.00376797 0.7681835  0.21469746]
 [0.06194495 0.30774331 0.1084141  0.52189764]
 [0.28764857 0.08203969 0.493886   0.13642575]]"
740,The dull knife severed the fence firmly. It was surrounding the construction site.,0.43377451379063636,0.4337745175872606,-4.009632824279909,2.299914266104111,1.6300919884009204,"[[0.34388205 0.21226926 0.35347331 0.09037538]
 [0.54384395 0.01230736 0.42065295 0.02319574]
 [0.3680528  0.16266959 0.32930256 0.13997505]
 [0.49977495 0.03094744 0.46472195 0.00455566]]"
741,The heart pumped blood with great force. It was a passionate organ.,0.20001901040931602,0.2000190103936592,-2.4768623732554533,1.208200427963786,1.6098155752199732,"[[0.01859032 0.10898232 0.26418209 0.60824527]
 [0.03180916 0.09576347 0.19779457 0.67463279]
 [0.11610509 0.31351765 0.16666732 0.40370993]
 [0.07332502 0.35629773 0.15627872 0.41409853]]"
742,The smart sailors plummeted off the boats. They were falling apart.,0.7530475338052696,0.7530475338010569,-4.459274259667007,3.36856263161626,1.583582745543733,"[[0.05820301 0.0830239  0.35761531 0.50115778]
 [0.12681596 0.01441095 0.76745849 0.09131461]
 [0.13397319 0.19275201 0.28184513 0.39142967]
 [0.29109141 0.03563379 0.60318303 0.07009177]]"
743,The precise sniper took aim the terrorist. He was a top assassin.,0.5050365535819643,0.5050365537378108,-3.7346760702174904,2.208714427780096,1.5828730855785733,"[[0.47153188 0.19248051 0.23962257 0.09636504]
 [0.65269527 0.01131712 0.32984645 0.00614115]
 [0.33871993 0.13878525 0.37243452 0.15006031]
 [0.46927065 0.00823452 0.51327108 0.00922375]]"
744,The resourceful sniper killed the terrorist. He was a notorious combatant.,0.526317310082309,0.5263173108353393,-2.7345917800754593,1.9951996811127506,1.5877150668570428,"[[0.02540334 0.52187057 0.02307065 0.42965545]
 [0.14123949 0.40603442 0.10615917 0.34656692]
 [0.00491286 0.07372892 0.04356113 0.87779709]
 [0.02044341 0.05819837 0.22695525 0.69440297]]"
745,The determined bee flew to the pretty flower. It was full of nectar.,0.25717024805955246,0.25717024965452473,-1.8745582933323042,1.278682800835716,1.5562041485949183,"[[0.69875174 0.20895041 0.05306314 0.03923471]
 [0.6807848  0.22691735 0.07546093 0.01683693]
 [0.53335839 0.05467306 0.21845649 0.19351207]
 [0.40234677 0.18568467 0.35389895 0.0580696 ]]"
746,The outraged people started a march against the government. They were censoring the media.,0.34428025527337947,0.3442802552740356,-2.3103199275014528,1.5992374097180557,1.5808424851664302,"[[5.55290972e-02 8.07828275e-02 3.45921637e-01 5.17766438e-01]
 [3.46305659e-04 1.35965619e-01 1.29507614e-03 8.62392999e-01]
 [9.61068233e-02 1.47391774e-01 3.05343911e-01 4.51157492e-01]
 [4.14097506e-04 2.43084500e-01 1.22728429e-03 7.55274118e-01]]"
747,The peaceful people held a rally against the government. They were seeking competence.,0.4852199636297533,0.48521996361437436,-3.1457855721580654,2.207034828652598,1.5653434382459628,"[[0.08080918 0.41037191 0.03475258 0.47406633]
 [0.35285393 0.13832716 0.31446655 0.19435236]
 [0.01199673 0.19286918 0.10356503 0.69156906]
 [0.07360467 0.13126124 0.5937158  0.20141829]]"
748,The sharp knife sliced through the fence smoothly. It was old and rusted.,0.655856947970874,0.6558569478922263,-3.5719581896721886,2.623427791900549,1.5821372879223237,"[[0.2745658  0.01623124 0.67208819 0.03711476]
 [0.22927595 0.06152109 0.56201287 0.14719009]
 [0.77201142 0.04271215 0.17464257 0.01063386]
 [0.64215822 0.17256535 0.1491306  0.03614583]]"
749,The enthusiastic heart pushed blood with determination. It was a driven organ.,0.6589994199943929,0.6589994199697182,-3.9652406039034283,2.635997679998839,1.5890741044590393,"[[0.47977519 0.18621786 0.25664776 0.07735918]
 [0.38816984 0.27782321 0.20337577 0.13063118]
 [0.05068027 0.02674327 0.68574269 0.23683378]
 [0.04220495 0.03521858 0.54934066 0.37323581]]"
750,The bee was determined to find the flower. It was yielding nectar.,0.8184413127932046,0.8184413126272378,-3.573361232976797,3.273765251173417,1.735516162307399,"[[2.72389849e-02 3.53965878e-02 3.50076239e-01 5.87288188e-01]
 [1.35067849e-04 6.25005048e-02 8.80941818e-01 5.64226097e-02]
 [7.62988984e-02 3.53274563e-01 3.01016326e-01 2.69410213e-01]
 [3.36354361e-01 9.32191004e-02 5.44722525e-01 2.57040141e-02]]"
751,The skillful heart beat blood with great force. It was a agile muscle.,0.34884734424845565,0.3488473442202442,-3.0218427410098654,1.3953893770058023,1.5595179389278766,"[[0.03308484 0.04496523 0.35485173 0.5670982 ]
 [0.01911847 0.0589316  0.40777895 0.51417098]
 [0.19107171 0.22741758 0.19686487 0.38464585]
 [0.18390172 0.23458757 0.2429957  0.33851502]]"
752,The healthy heart pumped invigorating blood with care. It was a trained organ.,0.8164708305013296,0.8164708305014431,-4.32662985354139,3.374377651668176,1.60131230230881,"[[0.01678787 0.02314913 0.59389872 0.36616429]
 [0.03366554 0.00627145 0.82274228 0.13732072]
 [0.33747083 0.24609218 0.27321576 0.14322123]
 [0.49923761 0.0843254  0.35717022 0.05926677]]"
753,The storm destroyed the flight. It was putting lives in peril.,0.8143527174033643,0.8143527172625347,-4.010717532948524,3.2629665584870393,1.5924753603939328,"[[0.17505026 0.81522821 0.00087549 0.00884604]
 [0.65532037 0.3349581  0.00285441 0.00686712]
 [0.09642609 0.56313762 0.07949966 0.26093663]
 [0.40627122 0.25329248 0.25190356 0.08853273]]"
754,The precision knife sliced through the swimming fence with one quick strike. It was a reliable blade.,0.6356235027377413,0.6356235030074083,-3.392998736343331,2.542494012031306,1.5819636490951532,"[[0.02533613 0.12171319 0.14693739 0.7060133 ]
 [0.01064453 0.13640478 0.06174788 0.79120281]
 [0.12197291 0.586043   0.05030061 0.24168348]
 [0.05125692 0.656759   0.02113549 0.27084859]]"
755,The eager bee descended on the flower. It was overflowing with nectar.,0.3575461357217413,0.3575461359875739,-3.226814159182238,1.9571312096653708,1.5628401049341654,"[[0.55884091 0.11473843 0.24647509 0.07994556]
 [0.63217534 0.041404   0.31160695 0.01481371]
 [0.4570021  0.12923405 0.34831391 0.06544994]
 [0.56592674 0.02030942 0.37785555 0.03590829]]"
756,The eager students reviewed the books. They were learning about history.,0.6944357902121663,0.6944357901591485,-3.7938243947623675,2.8223760081203886,1.5577448016088193,"[[0.09028865 0.1301403  0.26543508 0.51413596]
 [0.19903723 0.02139172 0.71582751 0.06374353]
 [0.09661076 0.24795477 0.25911298 0.3963215 ]
 [0.29693303 0.04763249 0.61793171 0.03750276]]"
757,The passionate heart drove blood with great force. It was a lively organ.,0.6711966724327635,0.6711966726320013,-4.5303386025098575,2.978041694627474,1.588920141197156,"[[3.81781949e-03 2.89867020e-03 5.33254959e-01 4.60028551e-01]
 [6.48786431e-03 2.28625387e-04 6.71425298e-01 3.21858212e-01]
 [2.51548894e-01 2.12210134e-01 2.85523885e-01 2.50717088e-01]
 [3.29991083e-01 1.33767945e-01 3.47922080e-01 1.88318892e-01]]"
758,The durable knife punctured the fence effortlessly. It was poorly constructed and brittle.,0.3515319134959929,0.35153191348993384,-3.612170577983754,2.1575684740408647,1.6524327048044702,"[[0.39694583 0.1857015  0.37426709 0.04308558]
 [0.57407424 0.00857309 0.36010501 0.05724766]
 [0.4023819  0.1809708  0.36883101 0.04781628]
 [0.57437111 0.00898159 0.35980813 0.05683916]]"
759,The bee hovered near the productive flower. It was rich in nectar.,0.3039230702178335,0.30392307519851314,-1.9123272318114422,1.0551416369096223,1.8072564853813198,"[[0.79507076 0.11933656 0.00257689 0.08301579]
 [0.6273833  0.28702402 0.04569346 0.03989922]
 [0.45739828 0.19322363 0.34024937 0.00912872]
 [0.4081319  0.24249001 0.26494486 0.08443323]]"
760,The brilliant students read over the books. They were difficult to understand.,0.6696531184105408,0.6696531205250207,-5.868107576441133,4.974423104292163,1.657888273246446,"[[0.13576341 0.09349315 0.67126503 0.0994784 ]
 [0.20986166 0.01939491 0.59334757 0.17739586]
 [0.12850674 0.00886859 0.67852171 0.18410297]
 [0.11341639 0.02395893 0.68979283 0.17283184]]"
761,The skillful heart moved blood with resilience. It was a unwavering muscle.,0.8264666367137385,0.8264666367185228,-5.172092669103689,4.173068737030513,1.5898602670227162,"[[0.10292882 0.62034155 0.04772304 0.22900658]
 [0.36582779 0.35744258 0.14064203 0.13608759]
 [0.14814039 0.8289781  0.00251147 0.02037003]
 [0.49321878 0.48389971 0.01325104 0.00963046]]"
762,The strong storm suspended the flight. It was headed for Europe.,0.4937673325711541,0.49376733258888394,-3.137305582735805,1.9750693303561593,1.5731057170705944,"[[0.51786582 0.31582213 0.09664334 0.06966871]
 [0.80108185 0.0326061  0.16114863 0.00516342]
 [0.28608129 0.18238186 0.32842787 0.20310898]
 [0.44739091 0.02107224 0.51483957 0.01669728]]"
763,The fierce storm forced the commercial flight. It was putting lives in peril.,0.42904943334991574,0.42904943544993634,-3.7322701534373737,1.9469814336694533,1.5819693726008426,"[[0.10466685 0.49786507 0.06881563 0.32865245]
 [0.39800779 0.20452413 0.26222005 0.13524802]
 [0.08311391 0.39523867 0.09036858 0.43127884]
 [0.3158034  0.16254918 0.34442444 0.17722298]]"
764,The durable knife severed the fence surrounding the property. It was rotten and weakened.,0.8035453173579008,0.8035453173666817,-5.7206952186094595,5.007138294981044,1.5815983858546285,"[[0.10281811 0.81286212 0.0093168  0.07500298]
 [0.10534339 0.81033684 0.00981467 0.0745051 ]
 [0.06309604 0.50030128 0.04903887 0.38756381]
 [0.06505317 0.49834415 0.05010489 0.38649779]]"
765,The serrated knife severed the school fence carefully. It was a powerful tool.,0.7551720020585995,0.7551720022334686,-4.329776884079481,3.446059857544828,1.5816901400694552,"[[0.07479381 0.76888831 0.01371631 0.14260157]
 [0.11154826 0.73213386 0.02081185 0.13550603]
 [0.02107086 0.21763222 0.06743926 0.69385766]
 [0.03170028 0.2070028  0.10065984 0.66063709]]"
766,The people held a vigil against the government. They were seeking better solutions.,0.5403789784244438,0.5403789784269215,-3.466976261802578,2.2118162385654117,1.5630124651164812,"[[0.08498152 0.38943054 0.07973357 0.44585437]
 [0.32738514 0.14702693 0.39028401 0.13530393]
 [0.05157628 0.12571389 0.11313881 0.70957102]
 [0.14508084 0.03220933 0.57258831 0.25012152]]"
767,The trained sailors fled the boats. They were untrustworthy.,0.6312537591638564,0.6312537591397422,-3.7390578370943395,2.5250150366639135,1.5798749207154614,"[[0.13490642 0.59337496 0.04901695 0.22270167]
 [0.58722899 0.1410524  0.21805973 0.05365889]
 [0.14853051 0.66664663 0.03539287 0.14943   ]
 [0.65495046 0.16022667 0.15033826 0.03448461]]"
768,The students analyzed the ancient books. They were divisive.,0.9859770696446303,0.9859770696570476,-5.297895089082028,4.57408575078701,1.5826966823685025,"[[3.23120548e-01 1.72685099e-01 3.30229467e-01 1.73964886e-01]
 [4.94440977e-01 1.36466999e-03 5.03092932e-01 1.10142084e-03]
 [7.36734960e-03 4.18948991e-03 6.45982665e-01 3.42460495e-01]
 [1.13553051e-02 2.01534445e-04 9.86178604e-01 2.26455639e-03]]"
769,The sailors escaped off the strong boats. They were handling the rough seas.,0.4680155814826834,0.46801558144743416,-3.303501147068878,1.8720623259478204,1.5772741213935633,"[[0.68447196 0.10867003 0.17918355 0.02767445]
 [0.43193772 0.36120428 0.11945671 0.08740129]
 [0.3453622  0.05027773 0.51829332 0.08606675]
 [0.21562924 0.18001069 0.33576519 0.26859487]]"
770,The storm forced the scheduled flight. It was headed for Europe.,0.6154906453706147,0.6154906453693166,-4.961494521452865,3.51714951879201,1.5816757282496527,"[[0.22609043 0.13590371 0.39970044 0.23830542]
 [0.34842571 0.01356843 0.61695127 0.02105459]
 [0.21620313 0.13368321 0.40958775 0.24052591]
 [0.33781117 0.01207517 0.62756581 0.02254785]]"
771,The birds chased the seeds. They were solving their hunger problem.,0.3028085762997683,0.30280857661351657,-2.600990883996534,1.6695226258277842,1.578243574722193,"[[0.44956892 0.11437486 0.27275212 0.1633041 ]
 [0.40083691 0.16310688 0.30642292 0.12963329]
 [0.71673135 0.26459309 0.00558969 0.01308587]
 [0.70531505 0.27600939 0.00194478 0.01673078]]"
772,The hard-working students read over the humorous books. They were entertaining.,0.31186619468254206,0.3118662002675131,-2.394951784252905,1.2474648010706662,1.5648610637799507,"[[0.49408806 0.14418048 0.24690533 0.11482613]
 [0.61227459 0.02599395 0.33786015 0.02387131]
 [0.59319858 0.16994608 0.1477948  0.08906053]
 [0.71502255 0.04812212 0.23511219 0.00174314]]"
773,The eager bee explored the towering flower. It was filled with nectar.,0.9542727239987054,0.954272724003769,-5.499035172965775,4.982696361552679,1.5986784105538847,"[[4.18257715e-03 5.27815944e-03 7.58853739e-01 2.31685524e-01]
 [9.16798104e-03 2.92755562e-04 9.54565480e-01 3.59737838e-02]
 [3.46704613e-01 1.24930337e-01 4.16331703e-01 1.12033347e-01]
 [4.58473415e-01 1.31615347e-02 5.05260045e-01 2.31050047e-02]]"
774,The passionate people led a march against the government. They were demanding long-term change.,0.8171301760245577,0.8171301760526611,-5.32371213014226,4.502798213608388,1.5859356422848154,"[[0.39110986 0.06154746 0.46426853 0.08307415]
 [0.35588833 0.09676899 0.40533837 0.14200431]
 [0.03636561 0.00188261 0.81901278 0.142739  ]
 [0.02726794 0.01098027 0.73395876 0.22779303]]"
775,The sniper eliminated the terrorist. He was a dangerous human rights abuser.,0.49666492845543475,0.49666492845133314,-2.7035078739230096,2.129568814499444,1.5823910571889876,"[[0.05579347 0.50773021 0.04402299 0.39245333]
 [0.08263293 0.48089074 0.06408919 0.37238714]
 [0.00291551 0.02821596 0.09690095 0.87196758]
 [0.00461384 0.02651763 0.14210828 0.82676025]]"
776,The dedicated students learned from the intricate books. They were reaching for their goals.,0.53673203644121,0.5367320364338795,-3.2021730320252924,2.128397353522189,1.5904265636640644,"[[0.79205303 0.048093   0.14875889 0.01109509]
 [0.4963377  0.34380833 0.0840166  0.07583738]
 [0.38056023 0.02815235 0.56025169 0.03103574]
 [0.2442259  0.16448668 0.33612839 0.25515903]]"
777,The storm forced the morning flight. It was producing tornadoes.,0.9101020337608529,0.9101020339954047,-5.266002431892591,4.380792610772053,1.5788096527293645,"[[0.37908426 0.01630725 0.57720706 0.02740143]
 [0.22777906 0.16761245 0.35270857 0.25189993]
 [0.04455613 0.00163315 0.91173519 0.04207553]
 [0.02792173 0.01826756 0.5525659  0.40124482]]"
778,The expert sailors left the boats. They were not seaworthy.,0.4517147445771946,0.4517147463850578,-3.5008724387354855,1.9570699187406906,1.5820285094806257,"[[0.34717753 0.14891463 0.35441448 0.14949336]
 [0.26355873 0.23253343 0.27008616 0.23382168]
 [0.6910548  0.29430484 0.01053721 0.00410315]
 [0.5256179  0.45974174 0.008027   0.00661336]]"
779,The students created projects based on the biography books. They were reaching for their potential.,0.35139682900500135,0.35139682900506675,-1.6906919620872074,1.1729776422610563,1.5925663841891997,"[[0.01175454 0.046002   0.04366684 0.89857662]
 [0.00366409 0.05409245 0.3450017  0.59724176]
 [0.0338113  0.18785147 0.02161007 0.75672715]
 [0.10575382 0.11590896 0.24291197 0.53542525]]"
780,The police arrested the criminals through the residential area. They were a courageous and determined force.,0.5936689126496439,0.5936689126430147,-2.978837410863595,2.534052590129977,1.6842141951585468,"[[0.02965382 0.33208688 0.29224264 0.34601666]
 [0.10816198 0.25357872 0.1277209  0.5105384 ]
 [0.2005985  0.62895329 0.12129797 0.04915025]
 [0.14055411 0.68899768 0.09532876 0.07511945]]"
781,The dangerous storm delayed the flight. It was flying to Hawaii.,0.8176001043157359,0.8176001043192909,-3.787895244624621,3.2704004172771635,1.5965765964856786,"[[0.37120717 0.00484289 0.50053714 0.1234128 ]
 [0.20903866 0.16701139 0.15132792 0.47262203]
 [0.00124853 0.05289567 0.87049578 0.07536002]
 [0.02804563 0.02609857 0.33232095 0.61353485]]"
782,The skilled bee alighted on the flower. It was securing food.,0.8341660681136916,0.8341660681150569,-5.985886244471591,5.288874177686453,1.5830458592701255,"[[0.17019132 0.74717074 0.01601891 0.06661903]
 [0.07630951 0.84105254 0.00688647 0.07575148]
 [0.12673365 0.54752906 0.05947658 0.26626071]
 [0.05504387 0.61921883 0.02815211 0.29758518]]"
783,The unstoppable heart pushed blood rapidly. It was a energetic muscle.,0.6301329798975575,0.6301329798955424,-4.647393335579457,3.3883206987694687,1.5920177794264967,"[[0.06491967 0.64145563 0.01478005 0.27884466]
 [0.36730512 0.33907017 0.12212297 0.17150173]
 [0.04760262 0.66223007 0.03209709 0.25807021]
 [0.35908341 0.35074929 0.13034469 0.15982261]]"
784,The creative students discussed the insightful books. They were seeking understanding.,0.7005207122866702,0.7005207121061026,-3.8163905641698492,2.8020828491582135,1.5673830920742078,"[[0.13872109 0.34974349 0.11594721 0.39558821]
 [0.35296872 0.13549586 0.35859441 0.15294102]
 [0.0061551  0.00488732 0.2485132  0.74044438]
 [0.00828896 0.00275345 0.70327417 0.28568342]]"
785,The persistent students read through the adventurous books. They were exploring new ideas.,0.48471575092925345,0.4847157509382477,-3.442225049100869,2.3721229403396475,1.5842826372544487,"[[0.22817402 0.48055997 0.09617301 0.195093  ]
 [0.64937003 0.05936396 0.26800774 0.02325827]
 [0.25937937 0.54968342 0.06496767 0.12596954]
 [0.74042155 0.06864124 0.17695622 0.01398099]]"
786,The sniper killed the terrorist. He was a dangerous warmonger.,0.5672966743254461,0.5672966744471265,-2.803229993868269,1.9046415950996458,1.586872014867674,"[[0.03661168 0.49270568 0.03117401 0.43950863]
 [0.19347375 0.33584361 0.15892197 0.31176067]
 [0.00266364 0.05049332 0.06512205 0.88172099]
 [0.02137987 0.03177709 0.33101585 0.61582719]]"
787,The police chased the criminals through the busy streets. They were a fearless and dedicated force.,0.5001231726780843,0.5001231726919324,-2.0416547433229058,2.000492690767729,1.743998460050218,"[[0.0461183  0.35690715 0.4881711  0.10880344]
 [0.0648099  0.33821556 0.1541252  0.44284934]
 [0.26670666 0.45235161 0.26758274 0.01335899]
 [0.01562312 0.70343515 0.20331198 0.07762975]]"
788,The people staged a demonstration against the government. They were making a statement.,0.4461063113729935,0.4461063113794812,-4.415802539538597,2.734095273155267,1.6605579765087395,"[[0.23332545 0.11756276 0.35498027 0.29413152]
 [0.15650126 0.19438695 0.43479542 0.21431637]
 [0.12283198 0.0223584  0.46547374 0.38933589]
 [0.11090609 0.03428429 0.4803906  0.37441903]]"
789,The storm ruined the scheduled flight. It was putting lives in peril.,0.7499103761129111,0.7499103761489683,-4.1750606563679735,2.9996415046218203,1.5887307342872004,"[[0.06575391 0.36919869 0.09430096 0.47074644]
 [0.2785731  0.1563795  0.36093194 0.20411545]
 [0.14274627 0.76721897 0.0173086  0.07272616]
 [0.57902212 0.33094313 0.06048292 0.02955183]]"
790,The curious bee buzzed around the flower. It was producing nectar.,0.8071978755266398,0.8071978757993874,-3.8626583948795137,3.2287915031975496,1.5644835247975553,"[[0.74741962 0.02635627 0.21796541 0.0082587 ]
 [0.52715555 0.24662035 0.17701602 0.04920808]
 [0.14800342 0.01018373 0.81738161 0.02443124]
 [0.0930861  0.06510105 0.61108547 0.23072738]]"
791,The eager bee perched on the flower. It was full of pollen.,0.2895761804086556,0.28957618039437916,-2.580042078745575,1.4895603676435303,1.587293064140805,"[[0.12861248 0.25018557 0.16737166 0.4538303 ]
 [0.13914043 0.23965761 0.14487939 0.47632256]
 [0.00328177 0.00312618 0.29270236 0.70088968]
 [0.00399762 0.00241033 0.2800222  0.71356984]]"
792,The bee examined the productive flower. It was on a mission.,0.8234238259768434,0.8234238259875274,-5.180945269817082,4.242740504488191,1.6397394235847274,"[[0.2107045  0.19569485 0.43295615 0.1606445 ]
 [0.36564024 0.04075911 0.51044835 0.0831523 ]
 [0.03484194 0.01782282 0.60881871 0.33851653]
 [0.0509704  0.00169436 0.82511818 0.12221706]]"
793,The sharp knife sliced through the construction fence with precision. It was powerful and precise.,0.7326019727041111,0.7326019727012654,-6.480836706057147,5.536411520424758,1.581264605299184,"[[0.14901512 0.0293094  0.68440312 0.13727235]
 [0.16219794 0.01612659 0.74872856 0.07294691]
 [0.15146996 0.03044738 0.68194829 0.13613438]
 [0.16561422 0.01630312 0.74531228 0.07277038]]"
794,The opportunistic birds foraged for the chewy seeds. They were tempting.,0.9562136573267577,0.9562136573349599,-5.017103545058346,4.25268225800183,1.57190911809872,"[[3.75140389e-01 1.77870129e-01 2.84827036e-01 1.62162446e-01]
 [5.45218668e-01 7.79184941e-03 4.40054221e-01 6.93526117e-03]
 [2.18109835e-02 7.24824857e-03 6.38156441e-01 3.32784326e-01]
 [2.83992751e-02 6.59956953e-04 9.56873614e-01 1.40671536e-02]]"
795,The police interrogated the criminals through the city streets. They were a patient and empathetic team.,0.5103685864269183,0.5103685864596297,-2.398469302616401,2.6789586175945446,1.7578274642289702,"[[0.06598475 0.18169284 0.69206143 0.06026098]
 [0.18161842 0.06605917 0.33543882 0.41688359]
 [0.16002144 0.19766473 0.59802473 0.0442891 ]
 [0.00122225 0.35646392 0.51583499 0.12647883]]"
796,The irresponsible sailors plummeted off the boats. They were falling apart.,0.5912160060940003,0.5912160060919393,-3.769174185524943,2.3648640243883694,1.583911049402402,"[[0.12330558 0.17807899 0.29005472 0.40856071]
 [0.26919608 0.03218849 0.6234045  0.07521093]
 [0.27936286 0.40066208 0.13399743 0.18597762]
 [0.60604211 0.07398284 0.28655847 0.03341659]]"
