,Sentence,CF,SF,CbD,DI,Violation,Distribution
189,The sailors plunged off the unsteady boats. They were not secured.,0.700300740088095,0.7003007400587083,-3.543736781172078,2.7421771201049383,1.5707108970755204,"[[0.00307809 0.02574986 0.10369628 0.86747577]
 [0.02059389 0.00823406 0.69377834 0.27739371]
 [0.04543107 0.38005565 0.06134329 0.51316998]
 [0.3039559  0.12153082 0.41041633 0.16409695]]"
190,The birds munched on the seeds. They were searching for food.,0.47457287055193464,0.4745728711685917,-2.6214369144792786,2.100005208953106,1.9645006389823205,"[[0.40148675 0.04586861 0.49598042 0.05666422]
 [0.39525096 0.0521044  0.48827698 0.06436766]
 [0.87265819 0.09969848 0.02480899 0.00283435]
 [0.85910429 0.11325238 0.02442366 0.00321968]]"
191,The colorful birds pecked at the seeds. They were a refreshing food.,0.9366481850377951,0.9366481850383697,-5.6808802320553,5.191400682964612,1.5818646833080332,"[[3.63495439e-01 8.52779858e-02 4.46479972e-01 1.04746604e-01]
 [4.25073137e-01 2.37002877e-02 5.22115608e-01 2.91109671e-02]
 [8.53759457e-03 2.00296562e-03 8.01437816e-01 1.88021624e-01]
 [9.98389998e-03 5.56660210e-04 9.37204845e-01 5.22545946e-02]]"
192,The enthusiastic students perused the books. They were outdated.,0.7509806865660202,0.7509806865662277,-4.815627240729432,3.7213042295070418,1.8132725428772236,"[[0.22199107 0.75598086 0.00500018 0.01702789]
 [0.29554691 0.68242503 0.00665697 0.0153711 ]
 [0.10930746 0.37224178 0.11768378 0.40076697]
 [0.14552605 0.3360232  0.15667783 0.36177293]]"
193,The bee was focused on the sweet flower. It was collecting essential pollen.,0.2749259068997305,0.2749259095830381,-1.5750977021162849,0.914278676505883,1.5733722783266426,"[[0.00536206 0.0850428  0.05394962 0.85564552]
 [0.01736209 0.07304277 0.17468611 0.73490903]
 [0.01707473 0.27080662 0.04223696 0.66988169]
 [0.05528709 0.23259426 0.1367611  0.57535755]]"
194,The students studied the books. They were thrilling their senses.,0.870062972537021,0.870062972522306,-5.31668063257402,4.5921316533193695,1.590786813472901,"[[0.39222537 0.1103052  0.38827514 0.10919428]
 [0.45537103 0.04715955 0.45078484 0.04668459]
 [0.02817052 0.00792237 0.75232999 0.21157711]
 [0.03270579 0.00338711 0.87345008 0.09045702]]"
195,The active bee ventured to the flower. It was producing honey.,0.4537987193558566,0.45379871935675287,-3.2692815147309418,2.1305012714528275,1.8301878734637962,"[[0.27069061 0.29513777 0.20770641 0.22646521]
 [0.06338956 0.50243882 0.0486401  0.38553152]
 [0.01588425 0.01731882 0.46251277 0.50428416]
 [0.00371973 0.02948334 0.10830994 0.858487  ]]"
196,The fearless people rallied together against the unresponsive government. They were misusing funds.,0.7201659122944477,0.720165912294724,-4.685003051583734,3.7134280070912524,1.9735368124685164,"[[0.09335865 0.01912379 0.7366256  0.15089197]
 [0.03607014 0.0764123  0.28460339 0.60291418]
 [0.09114749 0.01867085 0.73883676 0.1513449 ]
 [0.03521583 0.0746025  0.28545769 0.60472397]]"
197,The graceful birds chased the tempting seeds. They were quick.,0.29394030083870815,0.293940300838768,-2.9227797001526827,1.2888906282869392,1.7987965269013257,"[[0.08901168 0.22381269 0.19553034 0.49164529]
 [0.073204   0.23962037 0.1608059  0.52636973]
 [0.15022401 0.37772619 0.134318   0.3377318 ]
 [0.12354558 0.40440463 0.11046433 0.36158547]]"
198,The powerful heart drove blood with great force. It was a unwavering muscle.,0.3988508000597223,0.39885080005869156,-2.726641391915715,1.595403200240061,2.1298948311609203,"[[0.38621773 0.21088345 0.26060352 0.1422953 ]
 [0.5946841  0.00241708 0.40126788 0.00163094]
 [0.50785438 0.27729976 0.13896687 0.07587899]
 [0.78197582 0.00317832 0.21397616 0.0008697 ]]"
199,The diligent students learned from the books. They were providing new insights.,0.38064247705789267,0.3806424770578103,-2.5411469708876053,1.5378208789588828,1.8358278362511997,"[[0.16207233 0.24242063 0.23860789 0.35689914]
 [0.05394711 0.35054586 0.0794226  0.51608443]
 [0.00802873 0.01200902 0.3926515  0.58731076]
 [0.00267243 0.01736532 0.13069728 0.84926497]]"
200,The resourceful sniper killed the terrorist. He was a dangerous murderer.,0.9008047160589352,0.9008047160663364,-5.085157726424063,4.344035885440484,1.5753627413136895,"[[0.39996197 0.14660499 0.33180925 0.12162379]
 [0.52691832 0.01964864 0.43713249 0.01630055]
 [0.04628167 0.01696442 0.68548954 0.25126436]
 [0.06097245 0.00227365 0.90307836 0.03367554]]"
201,The passionate people staged a boycott against the unresponsive government. They were taking bribes.,0.8390950459391159,0.8390950459394922,-4.216068992053311,3.3563801837579694,1.7889156087757478,"[[0.12493865 0.00411092 0.84320597 0.02774446]
 [0.07258889 0.05646068 0.48989956 0.38105087]
 [0.69466528 0.02285694 0.27347933 0.00899844]
 [0.40359797 0.31392426 0.15889049 0.12358729]]"
202,The sailors tumbled off the boats. They were handling the rough seas.,0.35292659546836336,0.3529265955247003,-3.2753574744301464,1.877897742835776,1.5971399694274544,"[[0.15440396 0.37692022 0.13619821 0.33247761]
 [0.19732034 0.33400384 0.17405433 0.29462149]
 [0.01797367 0.04387608 0.2726285  0.66552176]
 [0.02296943 0.03888032 0.34840524 0.58974501]]"
203,The brave bee examined the generous flower. It was acquiring nectar.,0.5768806074396625,0.5768806074447139,-2.905058385346943,1.8171038110017654,1.8826940223188355,"[[0.04828465 0.38909815 0.06210984 0.50050736]
 [0.20438366 0.23299914 0.26290417 0.29971303]
 [0.00143644 0.01157544 0.10895805 0.87803007]
 [0.00608029 0.00693158 0.46120754 0.52578059]]"
204,The birds plucked the seeds. They were expanding their palate.,0.4258142311857084,0.42581423126962226,-2.8407552024472102,2.0736034204283644,1.9507553229819388,"[[0.34539198 0.10898131 0.4147583  0.13086842]
 [0.39993369 0.05443959 0.48025382 0.06537289]
 [0.73945453 0.23331961 0.02069574 0.00653011]
 [0.85622366 0.11655048 0.02396386 0.003262  ]]"
205,The sniper assassinated the terrorist. He was a ruthless dictator.,0.8224698382016087,0.8224698384817662,-5.2428158722846625,4.272177272691582,1.5847902429555605,"[[3.48077535e-01 7.42665444e-02 4.76078768e-01 1.01577153e-01]
 [2.82091449e-01 1.40252630e-01 3.85827110e-01 1.91828810e-01]
 [1.38991031e-03 2.96554146e-04 8.22766393e-01 1.75547143e-01]
 [1.12642091e-03 5.60043548e-04 6.66792138e-01 3.31521397e-01]]"
206,The active bee landed on the flower. It was bursting with nectar.,0.5722540087169061,0.5722540087270107,-3.359300313774667,2.2890160349380264,1.767841510365066,"[[0.48359872 0.21456595 0.20907272 0.09276262]
 [0.08790637 0.61025829 0.03800428 0.26383105]
 [0.1062081  0.04712304 0.58646333 0.26020553]
 [0.01930602 0.13402512 0.10660463 0.74006423]]"
207,The hardworking bee hovered near the generous flower. It was yielding nectar.,0.48602003818741946,0.4860200383233635,-1.9016623324252322,1.3233951259174184,1.6343037157197235,"[[3.52615569e-03 3.37657686e-01 6.80890492e-03 6.52007253e-01]
 [1.05143346e-01 2.36040496e-01 2.03028768e-01 4.55787390e-01]
 [4.94610282e-04 4.73629012e-02 9.84045033e-03 9.42302038e-01]
 [1.47483505e-02 3.31091610e-02 2.93423764e-01 6.58718725e-01]]"
208,The sniper targeted the terrorist. He was a resourceful shooter.,0.7678613844237593,0.767861384433814,-4.9000000280146185,3.8030678132364746,1.584741675437468,"[[0.39006296 0.10973816 0.39037339 0.1098255 ]
 [0.34121756 0.15858355 0.34148912 0.15870976]
 [0.00981395 0.002761   0.77062239 0.21680265]
 [0.00858501 0.00398995 0.67412168 0.31330337]]"
209,The brilliant students researched the stimulating books. They were written by experts.,0.26896779421517314,0.2689677941858406,-1.7473015605204099,1.0338044482123814,1.575894244573534,"[[0.01555584 0.1454762  0.08104505 0.75792291]
 [0.05391446 0.10711757 0.28089134 0.55807662]
 [0.00737593 0.06897876 0.08922496 0.83442035]
 [0.02556399 0.0507907  0.30924181 0.6144035 ]]"
210,The hardworking bee crawled on the flower. It was loaded with nectar.,0.6096652100499977,0.6096652100698836,-3.4970665310400904,2.4386608402802628,1.7666803780757816,"[[0.28203055 0.41185084 0.124423   0.18169562]
 [0.05843603 0.63544535 0.02578014 0.28033848]
 [0.06523171 0.09525824 0.34122184 0.49828821]
 [0.01351585 0.1469741  0.07070032 0.76880973]]"
211,The bee flew from the flower. It was obtaining pollen.,0.7723092374112408,0.7723092373307657,-5.646682039484057,4.677327728072099,1.6191933477989977,"[[0.04321879 0.78149504 0.0091858  0.16610038]
 [0.15937116 0.66534267 0.03387304 0.14141314]
 [0.03093269 0.5593342  0.02147189 0.38826122]
 [0.11406565 0.47620124 0.07917854 0.33055457]]"
212,The resourceful sniper took down the dangerous terrorist. He was a barbaric guy.,0.811365555685329,0.8113655556874523,-4.978794483321128,4.078558126573875,2.146611460627452,"[[0.11521078 0.03186397 0.66813767 0.18478757]
 [0.14096237 0.00611238 0.81747794 0.03544731]
 [0.4504837  0.12459078 0.33286475 0.09206077]
 [0.55117456 0.02389992 0.40726575 0.01765977]]"
213,The eager students discussed the thought-provoking books. They were discovering new ideas.,0.87149671728545,0.8714967172928709,-4.6061632232149785,3.9482937687312094,1.5970396766818316,"[[0.19875188 0.71502889 0.01875311 0.06746612]
 [0.03863835 0.87514242 0.0036457  0.08257353]
 [0.07244694 0.26063478 0.14505806 0.52186022]
 [0.01408404 0.31899767 0.02820001 0.63871827]]"
214,The birds explored the seeds. They were a filling food.,0.643439530323979,0.643439530323613,-4.9858010654204055,3.4225612416049174,1.601410352664982,"[[0.24392054 0.10132447 0.46259376 0.19216123]
 [0.34133841 0.00390661 0.64734614 0.00740885]
 [0.34923957 0.14507395 0.35727473 0.14841175]
 [0.48872014 0.00559338 0.49996441 0.00572207]]"
215,The birds gobbled up the seeds. They were fearless.,0.9648564481345046,0.9648564482652795,-5.104431917476772,4.392951664413153,1.596912304571087,"[[5.26631323e-01 4.62354948e-01 5.86476756e-03 5.14896129e-03]
 [2.38640636e-02 9.65122208e-01 2.65759326e-04 1.07479695e-02]
 [3.54577197e-01 3.11300362e-01 1.77918894e-01 1.56203547e-01]
 [1.60675076e-02 6.49810051e-01 8.06231533e-03 3.26060126e-01]]"
216,The turbulent storm delayed the flight. It was carrying a VIP.,0.43328680755558024,0.4332868075527043,-3.9701629483076943,2.354287386662526,1.6865904768932902,"[[0.26472106 0.07689661 0.51018342 0.14819892]
 [0.06365452 0.27796315 0.12267811 0.53570423]
 [0.33124337 0.09622012 0.44366111 0.12887541]
 [0.07965039 0.34781309 0.10668223 0.46585428]]"
217,The accurate sniper took aim the terrorist. He was a veteran shooter.,0.5648992962535051,0.564899296283702,-4.776408209045658,3.1385393785586206,1.5945470690516073,"[[0.4425271  0.12184398 0.34157953 0.0940494 ]
 [0.54065917 0.0237119  0.41732609 0.01830284]
 [0.30822131 0.08486466 0.47588531 0.13102872]
 [0.37657056 0.0165154  0.5814147  0.02549933]]"
218,The storm prevented the morning flight. It was full of passengers.,0.6626156635592704,0.6626156635602738,-3.3144487262982265,2.311933734591085,1.7758785286989354,"[[0.05461611 0.60232351 0.02852108 0.31453931]
 [0.43431633 0.22262329 0.22680429 0.11625609]
 [0.01147219 0.12651887 0.071665   0.79034394]
 [0.09122874 0.04676232 0.56989189 0.29211705]]"
219,The sailors left the dilapidated boats. They were tipping over.,0.7702870248101279,0.7702870248072327,-4.665373135420692,3.5138488577647484,1.6928696747551415,"[[0.34312258 0.60668794 0.01813114 0.03205834]
 [0.17051331 0.77929722 0.00901019 0.04117929]
 [0.16958294 0.29984597 0.19167078 0.33890031]
 [0.08427352 0.38515539 0.09524998 0.43532111]]"
220,The dull knife scraped the fence effortlessly. It was surrounding the property.,0.9294630438389285,0.9294630438404256,-5.212762940435741,4.351628419983015,1.6306143511475262,"[[3.68219145e-02 5.15880976e-01 2.97996197e-02 4.17497490e-01]
 [2.17907994e-01 3.34794896e-01 1.76350835e-01 2.70946275e-01]
 [6.63606828e-02 9.29723895e-01 2.60851417e-04 3.65457053e-03]
 [3.92715139e-01 6.03369439e-01 1.54368967e-03 2.37173228e-03]]"
221,The bee flew back out of the rich flower. It was full of pollen.,0.8385233718570138,0.8385233720017621,-4.947296934280687,3.9276217291772806,1.5919262400307679,"[[0.17300287 0.17737538 0.32075744 0.32886432]
 [0.34164721 0.00873103 0.63343391 0.01618785]
 [0.06742679 0.06913095 0.42633351 0.43710874]
 [0.13315488 0.00340287 0.84192624 0.02151602]]"
222,The bee settled on the fruitful flower. It was finding pollen.,0.8625360562423218,0.86253605624255,-4.612035880208865,3.4501442249701997,1.936048827926086,"[[0.02658269 0.0304801  0.43926714 0.50367008]
 [0.05247487 0.00458791 0.86712397 0.07581324]
 [0.24325203 0.27891632 0.22259779 0.25523386]
 [0.48018541 0.04198294 0.43941343 0.03841822]]"
223,The sailors leaped off the unsteady boats. They were overworked.,0.4952539635436478,0.49525396354676454,-2.8921898042187912,1.9830401102968616,1.6232058804817175,"[[1.47370421e-02 1.34187969e-02 5.08672760e-01 4.63171401e-01]
 [7.78502610e-04 2.73773363e-02 2.68712723e-02 9.44972889e-01]
 [2.16479205e-01 1.97114893e-01 3.06930597e-01 2.79475305e-01]
 [1.14357837e-02 4.02158314e-01 1.62139912e-02 5.70191911e-01]]"
224,The innovative people led a rally against the government. They were colluding with corporations.,0.18794182685804117,0.1879418268551818,-2.143651737238672,0.7517673074401943,1.8728211169464646,"[[0.05498353 0.29160183 0.10366001 0.54975463]
 [0.10541826 0.2411671  0.19874422 0.45467043]
 [0.04101768 0.2175348  0.11762585 0.62382166]
 [0.07864196 0.17991052 0.22552051 0.515927  ]]"
225,The knowledgeable sailors fell off the well-built boats. They were using limited resources.,0.8951198933009414,0.8951198934300792,-5.590460740594799,5.046891215674608,2.034826446716642,"[[0.00943438 0.00188113 0.82432231 0.16436218]
 [0.01025678 0.00105873 0.89617862 0.09250586]
 [0.3894926  0.07766119 0.4442641  0.08858212]
 [0.42344473 0.04370905 0.48299067 0.04985554]]"
226,The storm hindered the morning flight. It was bringing high winds.,0.443271551935307,0.44327155193566914,-3.423095208728384,1.7730862077434517,1.6560309175470191,"[[0.32432942 0.21526216 0.27673522 0.1836732 ]
 [0.18935981 0.35023177 0.16157192 0.29883649]
 [0.09484385 0.06294924 0.5062208  0.33598611]
 [0.0553746  0.10241849 0.29555713 0.54664978]]"
227,The productive bee hovered over the intricate flower. It was brimming with nectar.,0.673827390257381,0.673827390276245,-3.9677627013384917,2.69530956115685,1.5935740861732481,"[[0.36339822 0.17476797 0.31185457 0.14997924]
 [0.10355422 0.43461196 0.08886631 0.37296751]
 [0.58493632 0.2813116  0.09031647 0.04343562]
 [0.16668388 0.69956404 0.02573665 0.10801544]]"
228,The durable knife severed the school fence near the garden. It was a thin and ineffective.,0.30483787348935365,0.30483787412601504,-3.026774916840008,1.2193514967203352,1.7810244568911489,"[[0.47689732 0.14893708 0.28512107 0.08904453]
 [0.34272361 0.28311079 0.20490306 0.16926253]
 [0.34837996 0.10880056 0.41363843 0.12918105]
 [0.25036425 0.20681627 0.29726243 0.24555705]]"
229,The serrated knife sliced through the school fence surrounding the garden. It was a easily cut.,0.04148924704991319,0.04148924703981227,-1.019334888135711,0.23242506800519325,2.010678063555432,"[[0.78667231 0.12126037 0.07977112 0.01229619]
 [0.79182933 0.11610335 0.08029406 0.01177326]
 [0.73632652 0.1134999  0.13011692 0.02005667]
 [0.74115349 0.10867292 0.1309699  0.01920369]]"
230,The formidable heart moved blood with great force. It was a agile organ.,0.16393147072899605,0.16393147072201264,-3.140131001139837,1.1853019928287818,1.6969782114240948,"[[0.21193838 0.17370337 0.33763484 0.27672341]
 [0.21135438 0.17428737 0.33670448 0.27765377]
 [0.22843826 0.18722657 0.32113496 0.26320021]
 [0.2278088  0.18785604 0.32025007 0.2640851 ]]"
231,The activist people formed a picket line against the government. They were not giving up.,0.8635342449013431,0.8635342449046545,-4.276376039283268,3.4541369796186174,1.5734770903227766,"[[0.11307083 0.86595645 0.0024222  0.01855052]
 [0.71136836 0.26765892 0.01523893 0.00573379]
 [0.05898983 0.45177546 0.0565032  0.43273151]
 [0.37112578 0.13963951 0.35548151 0.1337532 ]]"
232,The precision knife cut through the fence with strength. It was a a durable blade.,0.3287988489979543,0.32879884902817447,-2.6960742802268083,1.40877072842061,1.9654034065718144,"[[0.6065191  0.35383652 0.02503767 0.0146067 ]
 [0.68510704 0.27524859 0.02828186 0.01136252]
 [0.46532012 0.27146261 0.16623665 0.09698062]
 [0.52561262 0.21117011 0.18777628 0.07544099]]"
233,The sharp knife sliced through the weak fence effortlessly. It was a surrounding the construction site.,0.4373041877707996,0.4373041877742858,-3.3049271479970317,1.841149699726159,1.7395561117631175,"[[0.57849426 0.17068903 0.19367227 0.05714444]
 [0.23365461 0.51552868 0.07822449 0.17259222]
 [0.56394991 0.16639761 0.20821662 0.06143586]
 [0.22778013 0.50256739 0.08409897 0.18555351]]"
234,The proactive people marched against the ineffective government. They were fighting for their dignity.,0.5321266898483383,0.5321266898547703,-2.3648751749746166,1.6854845095722115,1.9269232681159385,"[[5.36475657e-01 3.62643474e-02 4.00207049e-01 2.70529470e-02]
 [3.98667147e-01 1.74072857e-01 2.97402875e-01 1.29857121e-01]
 [9.31166704e-01 6.29444272e-02 5.51600139e-03 3.72867228e-04]
 [6.91970957e-01 3.02140174e-01 4.09906491e-03 1.78980371e-03]]"
235,The persistent students examined the thought-provoking books. They were containing valuable information.,0.5774078608795498,0.5774078633506763,-3.0235712950209916,2.2354462748305326,1.8861460794916858,"[[0.02746126 0.24941857 0.07171988 0.65140029]
 [0.1591524  0.11772743 0.41565437 0.3074658 ]
 [0.00158146 0.01436374 0.09759967 0.88645513]
 [0.00916541 0.00677979 0.56564136 0.41841344]]"
236,The healthy heart moved skin-nourshing blood that reduced inflammation. It was a healing liquid.,0.5196195626835568,0.5196195626835352,-4.305077055555297,2.5181167938624145,1.5854782766581732,"[[0.38444314 0.18306744 0.29297708 0.13951235]
 [0.56455768 0.0029529  0.43023907 0.00225035]
 [0.32189463 0.15328255 0.35552558 0.16929723]
 [0.47270472 0.00247247 0.52209203 0.00273079]]"
237,The unyielding heart drove blood with determination. It was a pumping muscle.,0.44907182621249,0.44907182621674613,-2.767388251804599,1.796287304868259,2.091488373476304,"[[0.37795013 0.13532458 0.35840045 0.12832484]
 [0.49394813 0.01932657 0.4683984  0.01832689]
 [0.63610044 0.22775498 0.10025014 0.03589444]
 [0.83132827 0.03252715 0.13101826 0.00512632]]"
238,The energetic people demonstrated against the dishonest government. They were committing genocide.,0.48432629972144214,0.4843262997266984,-3.0310462402428042,1.8166587059757284,1.7564027779754796,"[[0.00417247 0.01821999 0.18216116 0.79544638]
 [0.00926149 0.01313097 0.40433714 0.57327041]
 [0.08879862 0.38775851 0.09753501 0.42590786]
 [0.19710338 0.27945376 0.21649525 0.30694762]]"
239,The unyielding heart drove blood with unwavering attention. It was a beating organ.,0.528575976587425,0.5285759766159258,-3.9955037877508413,2.239219999755092,1.5686462645213937,"[[0.32969968 0.29492885 0.19813353 0.17723795]
 [0.37065425 0.25397427 0.22274525 0.15262623]
 [0.03421601 0.03060752 0.4936172  0.44155928]
 [0.03846625 0.02635728 0.55493325 0.38024322]]"
240,The durable knife scratched the fence separating the yards. It was damaged and unstable.,0.14777229593270147,0.1477722956363432,-2.6625097616891455,1.136576709520953,1.889744785840487,"[[0.05680374 0.26495927 0.11973533 0.55850167]
 [0.14823083 0.17353218 0.31245242 0.36578457]
 [0.05524101 0.25766994 0.12129806 0.56579099]
 [0.14415283 0.16875812 0.31653041 0.37055864]]"
241,The birds swooped down to the tasty seeds. They were seeking nourishment.,0.7388453356081249,0.738845337309194,-4.200094965493067,2.9553813492367764,1.626633108446855,"[[0.27613285 0.17754361 0.33252305 0.2138005 ]
 [0.08654706 0.3671294  0.10422118 0.44210236]
 [0.56581479 0.36379879 0.04284111 0.02754531]
 [0.17734075 0.75227283 0.01342749 0.05695893]]"
242,The tireless bee inspected the symmetrical flower. It was seeking nectar.,0.18482264997106135,0.18482264977493235,-1.5452027138139632,0.91362585776556,1.6394922469283313,"[[0.03482905 0.25267726 0.08631282 0.62618087]
 [0.03129632 0.25620999 0.07755806 0.63493563]
 [0.00715947 0.05194038 0.11398241 0.82691775]
 [0.00643328 0.05266657 0.1024211  0.83847905]]"
243,The outraged people took to the street against the unfair government. They were violating international law.,0.8073274006825044,0.8073274006868295,-4.475341629937691,3.2293096027519717,2.1369289789800394,"[[0.45707535 0.08689663 0.38317997 0.07284805]
 [0.25320664 0.29076534 0.21227072 0.2437573 ]
 [0.02766785 0.00526006 0.81258746 0.15448463]
 [0.0153272  0.01760072 0.45015016 0.51692193]]"
244,The efficient bee sipped nectar from the flower. It was producing nectar.,0.6628091020183419,0.6628091024869206,-3.913337507616917,2.6512364109239153,1.6504201388349922,"[[0.64983901 0.29443306 0.03835143 0.0173765 ]
 [0.26577762 0.67849445 0.01568535 0.04004258]
 [0.25844003 0.1170956  0.42975041 0.19471396]
 [0.10569937 0.26983625 0.1757636  0.44870078]]"
245,The storm posed a threat to the flight. It was carrying essential supplies.,0.13566362846467284,0.1356636284607995,-1.810686923399042,0.5426545138654801,1.8031010297367687,"[[0.07717254 0.1651345  0.24131817 0.5163748 ]
 [0.0485727  0.19373434 0.1518866  0.60580637]
 [0.05822873 0.12459835 0.26026198 0.55691094]
 [0.03664939 0.14617769 0.16380991 0.65336301]]"
246,The intense storm threatened the flight. It was headed for Europe.,0.36934265787840004,0.36934265787952714,-2.280275135507735,1.546034090813699,1.561377503198492,"[[7.35039245e-03 1.26146184e-02 3.60813316e-01 6.19221673e-01]
 [7.41318336e-04 1.92236925e-02 3.63895573e-02 9.43645432e-01]
 [1.49648804e-01 2.56824730e-01 2.18514905e-01 3.75011561e-01]
 [1.50927182e-02 3.91380815e-01 2.20381574e-02 5.71488309e-01]]"
247,The sharp knife severed the soccer fence easily. It was a flexible and resilient.,0.7813691595192432,0.7813691595196662,-3.9987730930808745,3.1254766380786654,2.1856650183551785,"[[0.74459103 0.0410577  0.20314935 0.01120191]
 [0.46487763 0.32077111 0.12683417 0.08751709]
 [0.15767673 0.0086945  0.79006366 0.04356512]
 [0.09844382 0.06792741 0.49326798 0.34036079]]"
248,The persistent students explored the contemporary books. They were seeking knowledge.,0.6656729619382755,0.6656729619382089,-4.170825387182617,2.858076081969757,1.7679319235730417,"[[0.59299877 0.35114115 0.0350848  0.02077528]
 [0.26291177 0.68122815 0.01555519 0.04030489]
 [0.42516838 0.25176125 0.20291519 0.12015518]
 [0.18850253 0.48842709 0.08996442 0.23310595]]"
249,The heart drove blood rapidly. It was a robust muscle.,0.31205983158995465,0.3120598316814718,-2.3828548969390226,1.512304203399997,2.1052112233045794,"[[4.42488094e-01 2.69639952e-01 1.78872203e-01 1.08999751e-01]
 [7.11726653e-01 4.01392996e-04 2.87709694e-01 1.62259845e-04]
 [5.13025494e-01 3.12623485e-01 1.08334802e-01 6.60162192e-02]
 [8.25183599e-01 4.65379392e-04 1.74252748e-01 9.82734487e-05]]"
250,The students pored over the intricate books. They were rich with meaning.,0.7072821958591299,0.7072821958621831,-3.7803863698352513,2.829128783451233,1.5733672228767126,"[[0.7510267  0.15885243 0.074387   0.01573387]
 [0.18433873 0.72554041 0.01825821 0.07186265]
 [0.61621217 0.13033731 0.20920153 0.04424899]
 [0.15124864 0.59530084 0.0513483  0.20210222]]"
251,The persistent students perused the stimulating books. They were exploring ideas.,0.2195248062689119,0.2195248062686892,-2.94007319299286,1.1311842874340978,1.8101599185709916,"[[0.20797135 0.37085303 0.15132822 0.2698474 ]
 [0.2524654  0.32635898 0.18370386 0.23747176]
 [0.10636284 0.18966546 0.25293673 0.45103496]
 [0.12911845 0.16690986 0.30705081 0.39692088]]"
252,The sturdy knife punctured the swimming fence smoothly. It was a thin and ineffective.,0.40579729255889463,0.4057972925789287,-2.841766412141194,1.6231891703225765,1.883270014910937,"[[0.57633796 0.17999282 0.18568043 0.05798879]
 [0.41418691 0.34214387 0.13343977 0.11022946]
 [0.7265266  0.22689737 0.03549179 0.01108424]
 [0.5221204  0.43130357 0.02550628 0.02106975]]"
253,The persistent students read the humorous books. They were sharpening their minds.,0.9344903369097953,0.9344903369162179,-5.568445682384625,4.918446742604518,2.088560135135746,"[[1.12814818e-02 5.04132533e-03 6.79866905e-01 3.03810288e-01]
 [1.55199396e-02 8.02867564e-04 9.35293204e-01 4.83839884e-02]
 [2.73713448e-01 1.22313590e-01 4.17434938e-01 1.86538024e-01]
 [3.76547713e-01 1.94793248e-02 5.74265431e-01 2.97075311e-02]]"
254,The adventurous students read through the books. They were sharpening their minds.,0.9060955911722373,0.9060955911890336,-5.0118512547903284,4.223829280825163,1.589793780086785,"[[0.3741094  0.16717726 0.31703899 0.14167436]
 [0.51466247 0.02662419 0.43615068 0.02256267]
 [0.03090646 0.01381109 0.66024192 0.29504053]
 [0.04251804 0.00219952 0.90829511 0.04698734]]"
255,The massive storm made the scheduled flight. It was carrying a VIP.,0.571398055649704,0.5713980556495731,-3.746992198555569,2.3542873866625262,1.881711271769294,"[[0.58716889 0.17056179 0.18773558 0.05453374]
 [0.14118995 0.61654073 0.04514268 0.19712664]
 [0.38483795 0.11178836 0.39006653 0.11330717]
 [0.09253768 0.40408862 0.09379494 0.40957875]]"
256,The starving birds flitted to the seeds. They were a fun food.,0.31768269828205076,0.3176826982783183,-2.5783206222881554,1.3475660745993479,1.59241867362699,"[[0.48600778 0.18020256 0.24350323 0.09028643]
 [0.65547972 0.01073062 0.32841332 0.00537634]
 [0.51817327 0.19212892 0.21133774 0.07836007]
 [0.69886139 0.01144081 0.28503166 0.00466615]]"
257,The knife severed the weak fence quickly. It was weak and unstable.,0.7672673347119527,0.7672673347120114,-4.99123034785888,3.8537698476739077,1.6384486624939512,"[[0.19114616 0.77414114 0.00687381 0.02783889]
 [0.51094902 0.45433828 0.01837424 0.01633846]
 [0.14366317 0.58183522 0.0543568  0.22014481]
 [0.38402317 0.34147522 0.14530009 0.12920153]]"
258,The storm devastated the international flight. It was carrying a VIP.,0.6159802215774939,0.6159802215825352,-3.661329771784014,2.5149320803409463,1.748209309848513,"[[0.13450778 0.03907204 0.64039669 0.18602349]
 [0.03234358 0.14123624 0.15398904 0.67243113]
 [0.12315111 0.03577314 0.65175336 0.18932239]
 [0.02961277 0.12931148 0.15671985 0.6843559 ]]"
259,The storm frightened the commercial flight. It was putting lives in peril.,0.49468935346776055,0.49468935357477184,-4.5701260225301175,2.7543754257995956,1.9815325685009064,"[[0.01737797 0.01555821 0.51024757 0.45681625]
 [0.01462751 0.01830867 0.42948926 0.53757456]
 [0.13201838 0.11819388 0.39560716 0.35418058]
 [0.11112346 0.1390888  0.33299331 0.41679443]]"
260,The serrated knife scraped the swimming fence surrounding the park. It was a blocking the view.,0.8272349394808083,0.8272349395021444,-4.243032301661061,3.308939758008577,1.586983085867855,"[[0.07099612 0.83463307 0.00739813 0.08697268]
 [0.60596997 0.29965922 0.06314492 0.0312259 ]
 [0.04753775 0.55885554 0.0308565  0.36275021]
 [0.40574677 0.20064652 0.26336811 0.1302386 ]]"
261,The passionate heart moved brain-enhancing blood that aided digestion. It was a crucial liquid.,0.799550130821163,0.7995501308223865,-3.9944591230122994,3.1982005232895445,1.995950192621436,"[[0.13157421 0.03982683 0.6360653  0.19253366]
 [0.16642204 0.004979   0.80452913 0.02406983]
 [0.60369724 0.18273602 0.16394227 0.04962447]
 [0.76358829 0.02284496 0.20736288 0.00620386]]"
