,Unnamed: 0,Sentence,CF,SF,CbD,DI,Violation,Distribution,Entropy
854,854,The innovative people took to the streets against the unjust government. They were violating privacy rights.,0.5450275657658193,0.5450275657656088,-4.962398965673256,3.5452700991111095,1.7596078174962144,"[[0.17164668 0.50396792 0.00463989 0.31974552]
 [0.04064289 0.63497171 0.08994415 0.23444125]
 [0.09302618 0.42455034 0.08326039 0.39916309]
 [0.09913237 0.41844416 0.03145467 0.45096881]]",(0.238651705518-0j)
855,855,The police prosecuted the criminals for hours. They were a persistent and tenacious force.,0.4414436232157641,0.4414436234840195,-2.930858134090615,1.8064819400327872,1.5906757826867124,"[[0.18470287 0.35785387 0.17745627 0.27998699]
 [0.05056507 0.49199166 0.05054804 0.40689522]
 [0.03302926 0.05790699 0.32912988 0.57993387]
 [0.00483428 0.08610197 0.09627883 0.81278492]]",(0.402180416925+0j)
856,856,The birds munched on the exotic seeds. They were a irresistible snack.,0.3962316337121964,0.3962316337232884,-2.705280995970972,1.7674801259201556,1.5956462758508798,"[[0.01821228 0.15680071 0.11116231 0.7138247 ]
 [0.0276758  0.14733718 0.0792638  0.74572321]
 [0.07443194 0.4287393  0.05494265 0.44188611]
 [0.05038267 0.45278857 0.05655694 0.44027182]]",(0.633272156573+0j)
857,857,The sniper fired the dangerous terrorist. He was a bad guy.,0.3187666106332452,0.3187666106320421,-2.4679538643639134,1.2750664425336389,1.5819466773318789,"[[0.02533633 0.35725517 0.03848856 0.57891995]
 [0.13170878 0.25088271 0.20915805 0.40825046]
 [0.01328936 0.20377921 0.05053552 0.73239591]
 [0.07575469 0.14131388 0.26511214 0.51781929]]",(0.999472714735-0j)
858,858,The curious bee buzzed the pristine flower. It was seeking the sweetest nectar.,0.6418941176735843,0.6418941176835916,-3.843739358822286,2.7067771829092595,1.6002429331688126,"[[0.08822977 0.64646828 0.02667633 0.23862562]
 [0.52665851 0.20803954 0.17323936 0.0920626 ]
 [0.07579815 0.68100207 0.03910795 0.20409183]
 [0.51857746 0.23822276 0.18132041 0.06187937]]",(0.116497607914-0j)
859,859,The heart drove life-renewing blood with resilience. It was a creative organ.,0.5611955696222319,0.5611955705190181,-4.958076701153543,3.2006435450447652,1.5835688064493134,"[[0.30352631 0.408096   0.12371556 0.16466213]
 [0.33780647 0.37381584 0.13485052 0.15352717]
 [0.42245118 0.56598627 0.0047907  0.00677186]
 [0.46686659 0.52157085 0.0057904  0.00577215]]",(0.057099338532+0j)
860,860,The chaotic storm threatened the international flight. It was bringing high winds.,0.9210506331624486,0.9210506331951892,-5.430395282154399,4.776802605410467,1.5817717774374698,"[[0.38829706 0.11291934 0.38606935 0.11271425]
 [0.48471802 0.01649837 0.48246447 0.01631913]
 [0.03566642 0.01046544 0.73869999 0.21516815]
 [0.04465099 0.00148088 0.92253151 0.03133663]]",(0.160006818391+0j)
861,861,The storm interrupted the international flight. It was causing flash floods.,0.3099807996040726,0.3099807995690209,-2.502360428236871,1.5733510552278611,1.581969069030062,"[[0.47606055 0.31433748 0.12624501 0.08335696]
 [0.78695384 0.00344419 0.20868948 0.00091249]
 [0.44526746 0.29399527 0.15703809 0.10369917]
 [0.73604208 0.00322066 0.25960124 0.00113602]]",(0.466905234102-0j)
862,862,The creative students read the enriching books. They were divisive.,0.5016824765739627,0.5016824764036287,-4.719789813867137,2.742768012965401,1.5821054299845534,"[[0.33619905 0.15618537 0.34685503 0.16076055]
 [0.48947889 0.00290554 0.50458801 0.00302756]
 [0.34102592 0.15801863 0.34202816 0.15892729]
 [0.49605476 0.00298979 0.49801214 0.00294331]]",(0.252568327504-0j)
863,863,The accurate sniper eliminated the terrorist. He was a brutal militant.,0.4774201390807283,0.4774201389278019,-3.736235787275893,2.168066545497694,1.5874659614655957,"[[0.30924954 0.28643743 0.22184094 0.18247209]
 [0.20308802 0.39259895 0.14180218 0.26251085]
 [0.02545386 0.02821647 0.50563661 0.44069306]
 [0.01897167 0.03469867 0.32591853 0.62041113]]",(0.198094602769-0j)
864,864,The careless sailors sprang from the boats. They were navigating through a storm.,0.7239989263641029,0.7239989264600213,-4.023355915480323,2.8959957058400847,1.581925967510622,"[[0.28903319 0.40882066 0.12508495 0.1770612 ]
 [0.67098471 0.02686914 0.29048844 0.0116577 ]
 [0.09850189 0.13897234 0.31561625 0.44690952]
 [0.22838785 0.00908638 0.7330853  0.02944046]]",(0.245679906035-0j)
865,865,The heart drove muscle-oxygenating blood rapidly. It was a strong organ.,0.1739768202312793,0.1739768201037315,-2.524936049496084,0.6959072809263864,1.58039082082808,"[[0.11470658 0.16896079 0.28075986 0.43557277]
 [0.1313228  0.15234457 0.32632139 0.39001124]
 [0.17918783 0.26987404 0.21627862 0.33465952]
 [0.20334059 0.24572128 0.2543036  0.29663453]]",(0.022359708397+0j)
866,866,The sniper fired the terrorist. He was a resourceful shooter.,0.271125686225282,0.2711256862599347,-3.6082436723440496,1.8195736867654309,1.5992999994466648,"[[0.11947956 0.12888202 0.40000771 0.35163071]
 [0.12483728 0.1235243  0.3418746  0.40976383]
 [0.13515285 0.14779129 0.38433441 0.33272145]
 [0.11980377 0.16314037 0.3469081  0.37014776]]",(0.795953302153-0j)
867,867,The diligent birds plucked the mouth-watering seeds. They were luscious.,0.6547721272733003,0.6547721273041328,-3.860575246097213,2.619088509216531,1.602504390134553,"[[0.14029552 0.42581072 0.11854405 0.31534971]
 [0.48773988 0.07836636 0.36541175 0.06848201]
 [0.07235816 0.12602135 0.18648141 0.61513909]
 [0.18581944 0.01256006 0.66733219 0.1342883 ]]",(0.781109016289-0j)
868,868,The sniper killed the terrorist. He was a notorious extremist.,0.6964152602561726,0.6964152605351985,-3.139189704020614,2.0594803899488916,1.591116288347354,"[[0.0124882  0.52132101 0.00645091 0.45973988]
 [0.2892478  0.24456141 0.23599865 0.23019214]
 [0.00202271 0.05243078 0.0169164  0.92863011]
 [0.0309903  0.02346319 0.49425615 0.45129036]]",(0.998146389165+0j)
869,869,The storm caused the international flight. It was bringing high winds.,0.7308122343440548,0.7308122343760666,-5.546802097326737,4.4510962541056145,1.5682408709020472,"[[0.30276637 0.07983521 0.46179704 0.15560138]
 [0.36527597 0.01732561 0.60344272 0.0139557 ]
 [0.19074031 0.04716614 0.5738231  0.18827045]
 [0.22730169 0.01060477 0.741417   0.02067654]]",(0.061518918394+0j)
870,870,The brilliant students discussed the humorous books. They were sharpening their minds.,0.4613348117076618,0.4613348117875926,-3.0920667267374435,2.0392861148974064,1.5820299347233326,"[[0.23542768 0.2004326  0.30461309 0.25952663]
 [0.01330435 0.42255593 0.01691489 0.54722483]
 [0.04848672 0.04201751 0.49155405 0.41794172]
 [0.00263905 0.08786518 0.02758018 0.88191558]]",(0.386442566866-0j)
871,871,The ferocious storm prevented the flight. It was headed for Europe.,0.4809066191410829,0.4809066194369139,-2.8062480278599473,1.9236264777476564,1.5700685478179155,"[[5.96900996e-01 3.64296795e-01 2.02689078e-02 1.85333008e-02]
 [9.29257054e-01 3.19407372e-02 3.83440806e-02 4.58128075e-04]
 [2.97251865e-01 1.89442651e-01 3.19918040e-01 1.93387445e-01]
 [4.65697607e-01 2.09969082e-02 5.01903528e-01 1.14019570e-02]]",(0.001925609595-0j)
872,872,The proactive people rallied together against the government. They were fighting for their freedoms.,0.8852524503478877,0.885252450349953,-5.260937396184923,4.34627539319558,1.5818113344328646,"[[0.06412007 0.03914465 0.55596104 0.34077424]
 [0.10207215 0.00119257 0.88644502 0.01029026]
 [0.25972941 0.15903531 0.36035171 0.22088358]
 [0.41398457 0.00478014 0.5745326  0.00670269]]",(0.254724135142-0j)
873,873,The powerful knife severed the fence firmly. It was separating the fields.,0.3711421694609793,0.3711421694624236,-3.946514132720352,2.1936054707908563,1.586814274867736,"[[0.41696363 0.1563597  0.3336189  0.09305778]
 [0.49793815 0.07538517 0.39150408 0.03517259]
 [0.3632613  0.15503877 0.38732123 0.0943787 ]
 [0.47289791 0.04540215 0.41654432 0.06515561]]",(0.42519845108-0j)
874,874,The sniper targeted the dangerous terrorist. He was a resourceful assassin.,0.4830466056239438,0.483046605621418,-3.990263546148403,2.4103362774546,1.5779745314292128,"[[0.48975844 0.27280227 0.15326481 0.08417449]
 [0.43602711 0.3265336  0.14354878 0.09389051]
 [0.10047353 0.05950311 0.54254971 0.29747365]
 [0.08779214 0.0721845  0.49178375 0.34823962]]",(0.964491193633+0j)
875,875,The storm caused the scheduled flight. It was putting lives in peril.,0.3560929954169425,0.3560929952009287,-3.5502494660037645,1.946101320185161,1.590851936545889,"[[0.04940275 0.25494594 0.1245136  0.57113771]
 [0.2030799  0.10126878 0.45736178 0.23828953]
 [0.0771206  0.4005222  0.09679575 0.42556145]
 [0.30832376 0.16931904 0.35211792 0.17023928]]",(0.992666185559+0j)
876,876,The sniper neutralized the terrorist. He was a ruthless guy.,0.5772958770553566,0.577295877051131,-3.6168635090920938,2.309183508204591,1.587801032343049,"[[0.02380613 0.58437736 0.00708149 0.38473502]
 [0.30854466 0.29963883 0.17934946 0.21246705]
 [0.0099347  0.27638531 0.02095291 0.69272708]
 [0.1526209  0.13369912 0.33527322 0.37840677]]",(0.995612673472-0j)
877,877,The serrated knife scratched the parking fence surrounding the pool. It was a flexible and resilient.,0.8506671401985949,0.8506671528769854,-5.080363456884941,4.253925411553279,1.5742031766779505,"[[0.19705724 0.69695626 0.01903688 0.08694962]
 [0.03708175 0.85693175 0.0062646  0.0997219 ]
 [0.09795194 0.33095638 0.11814218 0.45294949]
 [0.0153738  0.41353453 0.02797256 0.54311912]]",(0.384935874963-0j)
878,878,The acrobatic birds found the scrumptious seeds. They were flavorsome.,0.6207316466352815,0.6207316465460834,-4.64230493261819,3.073573607649732,1.5823164470266016,"[[0.18253014 0.10794005 0.43998201 0.2695478 ]
 [0.26759574 0.02287445 0.6436061  0.06592371]
 [0.29064386 0.18420653 0.33186828 0.19328132]
 [0.43437284 0.04047755 0.476829   0.04832061]]",(0.023428322115+0j)
879,879,The precision knife scraped the old fence surrounding the garden. It was a surrounding the property.,0.4734385065455408,0.4734385066505538,-3.4579075954768146,2.23434319609932,1.5759788611190657,"[[0.05010869 0.21100969 0.1258624  0.61301922]
 [0.01456447 0.24655391 0.04878105 0.69010057]
 [0.09769175 0.43909227 0.07827933 0.38493664]
 [0.03116655 0.50561748 0.03217897 0.431037  ]]",(0.954275045568+0j)
880,880,The sharp knife severed the fence easily. It was corroded and weakened.,0.5886236828202898,0.5886236829277851,-5.7093103638311735,4.329679164788946,1.5763094126877577,"[[0.08975431 0.6126033  0.03388982 0.26375257]
 [0.07641065 0.62594696 0.03732328 0.26031911]
 [0.07466856 0.54277167 0.04897556 0.3335842 ]
 [0.06992399 0.54751625 0.04380994 0.33874983]]",(0.230518081468-0j)
881,881,The sniper killed the terrorist. He was a winning shooter.,0.5736212324343997,0.5736212324374619,-2.8097897349353795,2.0841090930549333,1.5838720620779465,"[[0.00315163 0.05450796 0.05048126 0.89185915]
 [0.03373247 0.02392712 0.5409277  0.40141272]
 [0.01304711 0.24249898 0.04058578 0.70386813]
 [0.14529255 0.11025354 0.42936761 0.31508629]]",(0.949365692739-0j)
882,882,The heart drove blood rapidly. It was a strong organ.,0.4952513892363761,0.4952513891409671,-2.788501738386867,2.0960793124518946,1.7988329346206833,"[[0.56576211 0.00831237 0.16693751 0.258988  ]
 [0.4088149  0.16525959 0.19402803 0.23189749]
 [0.11060837 0.12683987 0.62209125 0.14046051]
 [0.13984316 0.09760507 0.46299976 0.299552  ]]",(0.361645727263+0j)
883,883,The sniper fired the terrorist. He was a precise sharpshooter.,0.5011211112642195,0.5011211112695665,-3.771103762876161,2.455837469594594,1.5859457536801005,"[[0.03537658 0.21362362 0.10078537 0.65021444]
 [0.18953415 0.05946605 0.56058716 0.19041264]
 [0.02800548 0.25158523 0.10815646 0.61225283]
 [0.19657064 0.08302007 0.55355067 0.16685862]]",(0.808154389242+0j)
884,884,The sniper took out the terrorist. He was a brutal militant.,0.2648905059125794,0.2648905060717276,-2.930940157092319,1.0595620249294868,1.575890478968116,"[[0.3175391  0.27329244 0.21358795 0.19558051]
 [0.18925062 0.40158093 0.13669042 0.27247803]
 [0.28114364 0.23794326 0.24998342 0.23092969]
 [0.17293729 0.3461496  0.15300374 0.32790936]]",(0.028588241764+0j)
885,885,The efficient bee gathered pollen from the flower. It was exploring for nectar.,0.4898055268928547,0.4898055268957704,-3.576330700192484,2.3481337565374747,1.5913869732540158,"[[0.723823   0.05389038 0.20162932 0.0206573 ]
 [0.27025765 0.50745572 0.06816123 0.1541254 ]
 [0.58765604 0.04852243 0.33779628 0.02602525]
 [0.21336017 0.4228183  0.12505871 0.23876282]]",(0.04123784394-0j)
886,886,The energetic birds plucked the seeds. They were delicious.,0.3993023702530258,0.3993023702528477,-3.2460544309668364,1.5972094810241184,1.5780856151077511,"[[0.37144874 0.31785107 0.16326111 0.14743908]
 [0.62432947 0.06497034 0.28241393 0.02828626]
 [0.26983552 0.23760551 0.26487433 0.22768464]
 [0.45788928 0.04955174 0.44885411 0.04370486]]",(0.163315755814+0j)
887,887,The bee inspected the flower. It was attracting insects.,0.4791485487878816,0.4791485487931561,-2.8610088851508135,1.916594195175433,1.7053587847376166,"[[0.08943792 0.54478832 0.24164019 0.12413356]
 [0.39603626 0.23818998 0.24588934 0.11988442]
 [0.00674337 0.15603368 0.32433475 0.5128882 ]
 [0.0335247  0.12925235 0.6084009  0.22882205]]",(0.292151709614+0j)
888,888,The experienced sailors slid off the boats. They were not seaworthy.,0.5040811326967412,0.5040811326974478,-4.5390040322198875,2.967937727680856,1.5818070257491712,"[[0.13939174 0.05928074 0.56336187 0.23796565]
 [0.10535162 0.09332086 0.42749544 0.37383209]
 [0.20679152 0.08815224 0.49596209 0.20909415]
 [0.15734221 0.13760154 0.37550484 0.3295514 ]]",(0.061905643839-0j)
889,889,The heavy-duty knife punctured the fence effortlessly. It was weathered and corroded.,0.4402704531104611,0.4402704531050345,-3.426368385481625,2.573940323485502,2.194884284326209,"[[0.29999314 0.02171017 0.28956676 0.38872993]
 [0.11562326 0.20608005 0.6463505  0.03194619]
 [0.25249355 0.13385172 0.33706635 0.27658838]
 [0.29330238 0.09304289 0.46867139 0.14498334]]",(0.93813446969-0j)
890,890,The serrated knife scratched the school fence with a swift motion. It was a durable tool.,0.5149536700582424,0.514953670085601,-2.8460430724096866,2.059814680429108,1.5821738117780693,"[[0.01031892 0.10628235 0.07882715 0.80457157]
 [0.01546994 0.10113133 0.11650188 0.76689685]
 [0.053691   0.55040874 0.03545507 0.36044518]
 [0.07991813 0.52418162 0.05205368 0.34384657]]",(0.213213027884+0j)
891,891,The storm suspended the commercial flight. It was putting lives in peril.,0.7348703924280642,0.7348703924352271,-4.083463841003928,2.939481569754602,1.5842105488197893,"[[0.15763472 0.75134132 0.01647092 0.07455304]
 [0.60118087 0.30779517 0.05990006 0.0311239 ]
 [0.09684734 0.46770961 0.07725831 0.35818474]
 [0.37135697 0.19319997 0.28972396 0.14571909]]",(0.989450158499-0j)
892,892,The sniper killed the terrorist. He was a dangerous human rights violator.,0.4458920282989937,0.4458920282990863,-2.4938267595054153,1.8873868562520668,1.5849044881027607,"[[0.04657342 0.47667993 0.04511226 0.43163439]
 [0.07681115 0.44644221 0.065731   0.41101565]
 [0.00390609 0.04750055 0.08777959 0.86081376]
 [0.008195   0.04321164 0.13434715 0.81424621]]",(0.000706212131-0j)
893,893,The brilliant students read the comedy books. They were fostering creativity.,0.3779204391034823,0.3779204391104055,-4.340009767090814,2.495118210135783,1.5814816506302365,"[[0.09118757 0.37953038 0.10164679 0.42763526]
 [0.3848223  0.08589565 0.43179161 0.09749044]
 [0.08436478 0.35432869 0.10846958 0.45283695]
 [0.35804523 0.08064824 0.45856868 0.10273785]]",(0.923628979887-0j)
894,894,The precise sniper fired the dangerous terrorist. He was a successful shooter.,0.7268409409681744,0.7268409410066342,-3.427067820280142,2.5589560926027346,1.5824862408395917,"[[0.0266337  0.65301106 0.01327204 0.3070832 ]
 [0.36418802 0.31545674 0.17221736 0.14813788]
 [0.00309888 0.08201656 0.03680686 0.8780777 ]
 [0.04535524 0.0397602  0.49105014 0.42383442]]",(0.009357505437-0j)
895,895,The people stood up against the ineffective government. They were promoting human rights.,0.394638802386656,0.3946388024219457,-1.626691596723196,1.148159811058917,1.581308715585383,"[[0.9327961  0.04158234 0.01682989 0.00879168]
 [0.73553968 0.23883876 0.00852573 0.01709584]
 [0.66540131 0.02193717 0.28422467 0.02843685]
 [0.52936562 0.15797286 0.21469979 0.09796173]]",(0.930409402936+0j)
896,896,The adventurous students discussed the books. They were written by experts.,0.3868995167385766,0.3868995167472222,-3.8492726970013584,2.1325763166949163,1.585433272960849,"[[0.26135056 0.09467113 0.47837941 0.16559891]
 [0.26658621 0.08943547 0.47633499 0.16764333]
 [0.44045789 0.15302751 0.29927207 0.10724253]
 [0.44346892 0.15001648 0.29945228 0.10706232]]",(0.773134820956+0j)
897,897,The clever bee flew straight to the symmetrical flower. It was a valuable resource.,0.7020188731115791,0.7020188731234713,-3.7041394112200057,2.808075492493887,1.582632177343907,"[[0.00681363 0.70420724 0.00218837 0.28679076]
 [0.32343471 0.38758617 0.12993162 0.15904751]
 [0.00167361 0.16026648 0.00732839 0.83073152]
 [0.07299575 0.08894434 0.38037057 0.45768934]]",(0.508406641286+0j)
898,898,The outraged people staged a demonstration against the unjust government. They were committing atrocities.,0.600412940430842,0.6004129404310037,-2.6373876695507636,1.8664954927488857,1.5655194226435394,"[[0.94672815 0.01252675 0.03967259 0.00107251]
 [0.49332684 0.46592806 0.02645003 0.01429507]
 [0.63852184 0.00496631 0.3478789  0.00863294]
 [0.3452427  0.29824545 0.17453417 0.18197768]]",(0.029744251029-0j)
899,899,The adventurous students memorized the comedy books. They were convincing.,0.7893436135439783,0.7893436136520374,-4.4786207233681905,3.1573744546081497,1.5877825905192315,"[[0.07623382 0.10540053 0.37291401 0.44545164]
 [0.17343973 0.00819462 0.79753823 0.02082742]
 [0.21578571 0.24467214 0.23336213 0.30618003]
 [0.44903603 0.01142181 0.52194193 0.01760023]]",(0.022720060026+0j)
900,900,The storm overwhelmed the scheduled flight. It was carrying essential supplies.,0.8650742073708049,0.8650742074254271,-5.021858909155777,3.9715476713732034,1.5834840686158147,"[[0.06725536 0.49722161 0.05256871 0.38295432]
 [0.24772236 0.31675461 0.1889419  0.24658113]
 [0.11776745 0.86713082 0.00205662 0.01304511]
 [0.4299997  0.55489857 0.00666456 0.00843717]]",(0.259128806902+0j)
901,901,The swift birds swooped down to the falling seeds. They were a flavorful food.,0.4643710519124582,0.4643710519257495,-2.566785118699686,1.977431345889947,1.5810064076330974,"[[1.21042176e-01 3.87778917e-01 1.14432739e-01 3.76746168e-01]
 [2.29346651e-02 4.85886428e-01 2.15153760e-02 4.69663531e-01]
 [3.76175389e-03 1.07015026e-02 2.31713161e-01 7.53823583e-01]
 [7.30463611e-04 1.37327929e-02 4.37195775e-02 9.41817166e-01]]",(0.524459455336+0j)
902,902,The determined bee crawled on the flower. It was supporting life.,0.4346265479377013,0.4346265479787745,-2.6203670457364785,1.6051247546247618,1.5871144492059468,"[[7.02101300e-02 3.34176584e-01 9.91076178e-02 4.96505668e-01]
 [1.53410818e-01 2.50975896e-01 2.02663107e-01 3.92950179e-01]
 [1.15997716e-04 2.98952739e-03 1.69201750e-01 8.27692725e-01]
 [1.69739029e-03 1.40813481e-03 3.54376535e-01 6.42517940e-01]]",(0.397678847494-0j)
903,903,The sniper neutralized the terrorist. He was a ruthless murderer.,0.5592107282022274,0.5592107281703467,-3.6781663261918975,2.4696578655502517,1.5900574256509017,"[[0.01871272 0.57700237 0.01779164 0.38649327]
 [0.13514915 0.46056594 0.0814236  0.32286131]
 [0.00807435 0.26670214 0.02843001 0.6967935 ]
 [0.06471135 0.21006514 0.1518614  0.5733621 ]]",(0.996705282062-0j)
904,904,The sturdy knife sliced through the fence easily. It was obstructive and imposing.,0.42733253696583,0.4273325368053038,-2.481869499150609,1.923594362375734,1.5841469665997945,"[[0.42097468 0.44919757 0.06448669 0.06534106]
 [0.84054174 0.02963051 0.12581822 0.00400953]
 [0.43726455 0.46097258 0.04819682 0.05356605]
 [0.86819669 0.03004044 0.09816326 0.0035996 ]]",(0.937784900212+0j)
905,905,The eager birds nibbled on the hidden seeds. They were seeking nourishment.,0.5506376046714088,0.550637604634753,-3.433122778845938,2.2668770901834483,1.552592773050702,"[[0.05865653 0.16959934 0.18679131 0.58495282]
 [0.15860079 0.06965508 0.62029268 0.15145145]
 [0.08484466 0.14452151 0.16060318 0.61003065]
 [0.19835219 0.03101398 0.58054128 0.19009254]]",(0.072584018982+0j)
906,906,The students delved into the books. They were overcoming obstacles.,0.357717527812726,0.3577175277422664,-3.1012837163200597,1.7403235531288903,1.672752751792557,"[[0.0039337  0.14507004 0.40110279 0.44989346]
 [0.07626767 0.07273607 0.4304536  0.42054266]
 [0.19637617 0.38770847 0.20866033 0.20725504]
 [0.38229726 0.20178737 0.12442401 0.29149136]]",(0.207055779117+0j)
907,907,The colorful birds kept eating the fertile seeds. They were in need of sustenance.,0.5127017099327287,0.5127017099360042,-3.907838784739966,2.083221558702168,1.5819450325603872,"[[0.33415789 0.23981664 0.24792032 0.17810515]
 [0.03523015 0.53874438 0.02604267 0.3999828 ]
 [0.30014928 0.21526754 0.28192893 0.20265425]
 [0.03162241 0.48379441 0.02965041 0.45493277]]",(0.968267737886+0j)
908,908,The dedicated students learned from the insightful books. They were enriching their lives.,0.4673535178257443,0.4673535178534698,-3.2919467448391178,2.178224705111934,1.58028414827999,"[[0.35221782 0.51875686 0.05140334 0.07762198]
 [0.82569001 0.04528468 0.12248733 0.00653799]
 [0.227599   0.34460616 0.17602216 0.25177267]
 [0.54088081 0.03132436 0.40729653 0.0204983 ]]",(0.000683537024-0j)
909,909,The enthusiastic students read the imaginative books. They were entertaining.,0.3718651979548254,0.3718651978873054,-2.519948046450536,1.6715036065038316,1.6308684713925825,"[[0.52432256 0.33636208 0.03073786 0.1085775 ]
 [0.71949335 0.14119128 0.09518058 0.04413479]
 [0.28169939 0.16110935 0.27336103 0.28383023]
 [0.32188135 0.12092738 0.49279258 0.06439869]]",(0.162968486913+0j)
910,910,The adventurous bee inspected the flower. It was on a mission.,0.5843599981739458,0.5843599981726668,-3.1045055571712075,2.3374399927271576,1.6249266501630433,"[[0.07436135 0.11783934 0.44525181 0.3625475 ]
 [0.1584423  0.03375839 0.61811839 0.18968091]
 [0.29923388 0.37202449 0.22037927 0.10836235]
 [0.62845729 0.04280108 0.1481034  0.18063823]]",(0.991755806404-0j)
911,911,The storm posed a threat to the scheduled flight. It was carrying cargo.,0.5306653602083105,0.5306653602075027,-3.828103063419013,2.3057807379040347,1.5819630538852647,"[[0.45555487 0.26892166 0.17324516 0.10227832]
 [0.49169765 0.23277887 0.18699905 0.08852442]
 [0.09308602 0.05494532 0.53571401 0.31625465]
 [0.10046871 0.04756263 0.57822799 0.27374067]]",(0.006014499618+0j)
912,912,The outraged people rallied against the government. They were making their presence known.,0.9247124987486904,0.9247124987442285,-4.719674577328211,3.6988499949769142,1.58233131746071,"[[0.47923269 0.03135047 0.4602621  0.02915474]
 [0.22505638 0.28552678 0.21651863 0.27289821]
 [0.01377533 0.00100696 0.92571946 0.05949826]
 [0.00643828 0.008344   0.43513673 0.55008099]]",(0.961191870947+0j)
913,913,The sharp knife punctured the fence with precision. It was a a durable blade.,0.4305084170643306,0.4305084175331621,-2.4750085576530427,1.776567031612388,1.582022029713556,"[[0.0501277  0.47580866 0.04530024 0.4287634 ]
 [0.0676203  0.45831607 0.06097193 0.4130917 ]
 [0.00792017 0.07387444 0.08750778 0.83069762]
 [0.01036369 0.07143091 0.11822854 0.79997686]]",(0.387411231081-0j)
914,914,The bold sailors slid off the boats. They were suffering structural damage.,0.7735561240902736,0.7735561240905408,-6.185684668511489,5.304785067719752,1.5819651700120154,"[[0.14317524 0.03312547 0.66892058 0.15477871]
 [0.16745922 0.00884149 0.78239761 0.04130167]
 [0.2106996  0.04875608 0.60139622 0.1391481 ]
 [0.24644758 0.0130081  0.70340926 0.03713506]]",(0.057084714199+0j)
915,915,The hardworking bee flew from the towering flower. It was finding pollen.,0.952105237776218,0.9521052377840152,-5.477006038648916,4.716321266212404,1.5670962802164,"[[4.34576087e-01 2.23320928e-03 5.57667195e-01 5.52350842e-03]
 [2.75754120e-01 1.61055176e-01 3.88030255e-01 1.75160449e-01]
 [3.99168841e-02 2.21160408e-04 9.52326398e-01 7.53555729e-03]
 [2.38136690e-02 1.63243755e-02 6.39970706e-01 3.19891249e-01]]",(0.128791057028-0j)
916,916,The people marched in solidarity against the inhumane government. They were accepting bribes.,0.6869465525873668,0.6869465526458958,-4.725849889551114,3.775881350313311,1.6601397579838122,"[[0.25111868 0.33726912 0.08024533 0.33136687]
 [0.00861605 0.57977175 0.02144136 0.39017084]
 [0.20660705 0.51039692 0.12475697 0.15823907]
 [0.0204491  0.69655487 0.00960832 0.27338771]]",(0.894773493303-0j)
917,917,The brave students researched the intricate books. They were exercising their arms.,0.4793310147359367,0.4793310146988544,-3.1585623720315703,2.317465397212219,1.5951690993657857,"[[0.02133689 0.16557506 0.06354616 0.7495419 ]
 [0.13471217 0.05219977 0.52953722 0.28355084]
 [0.00429045 0.18062793 0.08059259 0.73448903]
 [0.09881877 0.08609961 0.56543063 0.249651  ]]",(0.03772504498+0j)
918,918,The innovative people formed a picket line against the government. They were speaking out.,0.7381532519675802,0.7381532524021818,-4.058157393286257,2.9526130096087275,1.5920329905994397,"[[0.07643682 0.75956118 0.02140793 0.14259408]
 [0.56401785 0.27198015 0.11633465 0.04766736]
 [0.04603225 0.49103314 0.05181249 0.41112211]
 [0.35284502 0.18422038 0.32750748 0.13542713]]",(0.448315022559+0j)
919,919,The enthusiastic students delved into the intricate books. They were convincing.,0.903692823161046,0.903692823264145,-4.479806059878487,3.61477129305658,1.578572578301475,"[[0.22639467 0.3401458  0.16580524 0.26765429]
 [0.53251643 0.03402404 0.40263144 0.0308281 ]
 [0.01383366 0.01762138 0.37836625 0.59017871]
 [0.03026307 0.00119197 0.90488479 0.06366016]]",(0.164953145126+0j)
920,920,The unwavering people rallied together against the corrupt government. They were suppressing democracy.,0.7232403132175824,0.723240313304097,-3.6641480175698824,2.892961253406072,1.590418483041161,"[[5.24409810e-01 7.60562318e-02 3.58190746e-01 4.13432121e-02]
 [1.58766691e-01 4.41699350e-01 1.16780132e-01 2.82753826e-01]
 [8.81583326e-01 1.17203811e-01 1.01723060e-03 1.95632892e-04]
 [2.74489920e-01 7.24297216e-01 1.05690309e-03 1.55960402e-04]]",(0.352191620063+0j)
921,921,The graceful birds chewed on the tempting seeds. They were looking for a treat.,0.23046369101668,0.2304636909939138,-1.6768972399120583,1.0783682755005006,1.5818464677843689,"[[0.61822079 0.2436732  0.09897764 0.03912838]
 [0.85048742 0.01140656 0.13630307 0.00180294]
 [0.61232005 0.24159729 0.10487837 0.04120428]
 [0.84266408 0.01125326 0.14412642 0.00195624]]",(0.01847136263-0j)
922,922,The sailors threw themselves off the boats. They were not safe.,0.5412922593411328,0.5412922593047427,-4.336712731233306,2.69535087150407,1.5819257852623236,"[[0.09015909 0.04368373 0.58497599 0.28118119]
 [0.06873592 0.0651069  0.44732279 0.41883439]
 [0.2585091  0.12500415 0.41662598 0.19986077]
 [0.19808575 0.18542751 0.31797297 0.29851378]]",(0.206579407064+0j)
